all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,initial_label,is_control_paper,kimi_dir,kimi_dir_set,label_confidence,label_rationale,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,predicted_label,report_abstract_mentions_n,report_alignment_artifact,report_available,report_averaging_conflict,report_channel_count,report_conclusion_mentions_n,report_coverage_limitation,report_explicit_ai_error,report_factorial_arm_selection_issue,report_factorial_conflict,report_figure_digitization_limit,report_figure_mentions_n,report_gt_issue,report_match_summary_text,report_mentions_abstract,report_mentions_conclusion,report_mentions_figure_evidence,report_mentions_gt_crosscheck,report_mentions_results_text,report_mentions_table_evidence,report_no_concentration_data,report_overall_excellent,report_overall_partial,report_overall_rating_text,report_path,report_results_mentions_n,report_status_skip,report_status_text,report_table_mentions_n,report_timepoint_conflict,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,score_alignment_gap,score_disagreements,score_factorial_or_averaging,score_relaxed_support,score_report_partial,score_report_skip_or_noncomparable,score_report_wrong_tissue_or_arm,score_risk_flags,score_strict_support,score_timepoint_or_figure,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
0,3,claude_only;claude_only;claude_only,022_Blank_2011::Mg::whole,disagreement_only,increase,"[""increase""]",medium,Table 3,33.33333333333335,Final harvest data from Table 3,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,Mg,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,Mg,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
0,3,claude_only;claude_only;claude_only,022_Blank_2011::Mn::whole,disagreement_only,increase,"[""increase""]",medium,Table 3,76.16580310880829,Final harvest data from Table 3,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,Mn,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,Mn,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
0,6,claude_only;claude_only;claude_only;claude_only;claude_only;claude_only,022_Blank_2011::N::whole,disagreement_only,decrease,"[""decrease""]",medium,Table 2,-12.5,Values estimated from superscript notation patterns in table,0,0,[],True,"[""decrease""]",1,False,False,False,False,False,False,N,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,N,"[""decrease""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,6,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
0,3,claude_only;claude_only;claude_only,022_Blank_2011::P::whole,disagreement_only,increase,"[""increase""]",medium,Table 3,0.0,Final harvest data from Table 3,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,P,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,P,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
,1,claude_only,025_Guo_2011::Cd::grain,disagreement_only,,,high,Figure 3f,38.88888888888889,"38.8% higher under elevated CO2, p<0.05",0,0,[],,[],0,False,False,False,False,False,False,Cd,False,,,True,True,False,False,False,unclear,False,,,low,Claim appears only in disagreement structure without stable consensus support.,,,,,,,,,,,,0.0,,025_Guo_2011,0.0,5,"[""This paper studies TOXIC heavy metals (Cu, Cd), NOT essential minerals - may not be suitable for mineral dilution meta-analysis"", ""Results show opposite effects for Cu vs Cd (Cu decreased, Cd increased under elevated CO2)"", ""Paper focuses on contaminated soils - not representative of normal agricultural conditions"", ""Data is from artificially spiked soils in pots, not field soil conditions"", ""Multiple contamination levels (0, 50, 400 mg/kg Cu and 0, 0.5, 2.0 mg/kg Cd) create complex factorial design""]",,,,alignment_or_structure_problem,0,False,True,False,3,0,True,False,False,False,True,20,False,,False,False,True,True,True,True,False,False,False,"SPLIT — Cu: GOOD (correct direction, reasonable magnitude, mean near GT mean). Cd: POOR (systematic positive bias from figure digitization at near-zero concentrations). 100% capture rate is formally correct but reflects single-value reuse across year-level GT rows rather than year-specific extraction.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\025_Guo_2011_report.md,1,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support""]",0,1,1,0,0,0,0,4,0,1,False,grain,False,True,False,False,False,False,False
,4,claude_only;claude_only;claude_only;claude_only,025_Guo_2011::Cd::whole,disagreement_only,,,high,Figure 3b,56.00000000000001,"55.7% higher under elevated CO2, p<0.05",0,0,[],,[],0,False,False,False,False,False,False,Cd,False,,,True,True,False,False,False,unclear,False,,,low,Claim appears only in disagreement structure without stable consensus support.,,,,,,,,,,,,0.0,,025_Guo_2011,0.0,5,"[""This paper studies TOXIC heavy metals (Cu, Cd), NOT essential minerals - may not be suitable for mineral dilution meta-analysis"", ""Results show opposite effects for Cu vs Cd (Cu decreased, Cd increased under elevated CO2)"", ""Paper focuses on contaminated soils - not representative of normal agricultural conditions"", ""Data is from artificially spiked soils in pots, not field soil conditions"", ""Multiple contamination levels (0, 50, 400 mg/kg Cu and 0, 0.5, 2.0 mg/kg Cd) create complex factorial design""]",,,,alignment_or_structure_problem,0,False,True,False,3,0,True,False,False,False,True,20,False,,False,False,True,True,True,True,False,False,False,"SPLIT — Cu: GOOD (correct direction, reasonable magnitude, mean near GT mean). Cd: POOR (systematic positive bias from figure digitization at near-zero concentrations). 100% capture rate is formally correct but reflects single-value reuse across year-level GT rows rather than year-specific extraction.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\025_Guo_2011_report.md,1,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support""]",0,4,1,0,0,0,0,4,0,1,False,shoot,False,True,False,False,False,False,False
0,4,claude_only;claude_only;claude_only;claude_only,025_Guo_2011::Cu::grain,disagreement_only,decrease,"[""decrease""]",high,Figure 1d,-8.771929824561402,"8.8% lower under elevated CO2, p<0.05",0,0,[],True,"[""decrease""]",1,False,False,False,False,False,False,Cu,False,,[],True,True,False,False,False,unclear,False,,[],low,Claim appears only in disagreement structure without stable consensus support.,0.0,True,Cu,"[""decrease""]",[],[],2,1,"[""grain"", ""whole""]",1,grain,0.0,,025_Guo_2011,0.0,5,"[""This paper studies TOXIC heavy metals (Cu, Cd), NOT essential minerals - may not be suitable for mineral dilution meta-analysis"", ""Results show opposite effects for Cu vs Cd (Cu decreased, Cd increased under elevated CO2)"", ""Paper focuses on contaminated soils - not representative of normal agricultural conditions"", ""Data is from artificially spiked soils in pots, not field soil conditions"", ""Multiple contamination levels (0, 50, 400 mg/kg Cu and 0, 0.5, 2.0 mg/kg Cd) create complex factorial design""]",,,,alignment_or_structure_problem,0,False,True,False,3,0,True,False,False,False,True,20,False,,False,False,True,True,True,True,False,False,False,"SPLIT — Cu: GOOD (correct direction, reasonable magnitude, mean near GT mean). Cd: POOR (systematic positive bias from figure digitization at near-zero concentrations). 100% capture rate is formally correct but reflects single-value reuse across year-level GT rows rather than year-specific extraction.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\025_Guo_2011_report.md,1,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support""]",0,4,1,1,0,0,0,4,1,1,False,grain,False,True,False,False,False,False,False
0,8,claude_only;claude_only;claude_only;claude_only;claude_only;claude_only;claude_only;claude_only,025_Guo_2011::Cu::whole,disagreement_only,decrease,"[""decrease""]",high,Figure 1a,-22.885572139303488,"23.0% lower under elevated CO2, p<0.05",0,0,[],True,"[""decrease""]",1,False,False,False,False,False,False,Cu,False,,[],True,True,False,False,False,unclear,False,,[],low,Claim appears only in disagreement structure without stable consensus support.,0.0,True,Cu,"[""decrease""]",[],[],2,1,"[""grain"", ""whole""]",1,whole,0.0,,025_Guo_2011,0.0,5,"[""This paper studies TOXIC heavy metals (Cu, Cd), NOT essential minerals - may not be suitable for mineral dilution meta-analysis"", ""Results show opposite effects for Cu vs Cd (Cu decreased, Cd increased under elevated CO2)"", ""Paper focuses on contaminated soils - not representative of normal agricultural conditions"", ""Data is from artificially spiked soils in pots, not field soil conditions"", ""Multiple contamination levels (0, 50, 400 mg/kg Cu and 0, 0.5, 2.0 mg/kg Cd) create complex factorial design""]",,,,alignment_or_structure_problem,0,False,True,False,3,0,True,False,False,False,True,20,False,,False,False,True,True,True,True,False,False,False,"SPLIT — Cu: GOOD (correct direction, reasonable magnitude, mean near GT mean). Cd: POOR (systematic positive bias from figure digitization at near-zero concentrations). 100% capture rate is formally correct but reflects single-value reuse across year-level GT rows rather than year-specific extraction.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\025_Guo_2011_report.md,1,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support""]",0,8,1,1,0,0,0,4,1,1,False,shoot,False,True,False,False,False,False,False
0,4,claude_only;claude_only;claude_only;claude_only,032_Kanowski_2001::Ca::leaf,disagreement_only,decrease,"[""decrease""]",medium,Figure 1d,0.0,"No significant effect in Alphitonia, extracted from figure",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Ca,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Factorial structure and treatment/control ambiguity raise alignment risk.,0.0,True,Ca,"[""decrease""]","[""decrease""]",[],1,2,"[""leaf""]",1,leaf,0.1,1.0,032_Kanowski_2001,0.2,5,"[""CRITICAL: CO2 treatment is unreplicated - only one chamber per treatment level, creating potential confounding effects"", ""Sample size is very small: n=5 per treatment combination after random allocation"", ""Two different soil types (basalt vs rhyolite) create additional treatment combinations"", ""Some mineral nutrients (P, K, Ca) only showed effects in one species (Flindersia) but not the other (Alphitonia)"", ""Paper acknowledges results need cautious interpretation due to unreplicated CO2 treatment""]",,,,alignment_or_structure_problem,6,False,True,False,3,1,False,False,False,True,True,15,True,,True,True,True,True,False,False,False,False,True,"PARTIAL. The paper delivers full capture with correct direction for all elements, but N values are substantially wrong. Na is accurate. The figure-only format with compact bar spacing is a known weakness of vision-based extraction. Re-extraction of Figure 1(a) with explicit instructions to use the abstract's reported % declines as a cross-check would likely resolve the N error.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\032_Kanowski_2001_report.md,0,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",0,4,1,2,1,0,0,4,2,1,False,leaf,False,True,False,False,False,True,False
0,4,claude_only;claude_only;claude_only;claude_only,032_Kanowski_2001::K::leaf,disagreement_only,decrease,"[""decrease""]",medium,Figure 1c,0.0,"No significant effect in Alphitonia, extracted from figure",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,K,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Factorial structure and treatment/control ambiguity raise alignment risk.,0.0,True,K,"[""decrease""]","[""decrease""]",[],1,2,"[""leaf""]",1,leaf,0.1,1.0,032_Kanowski_2001,0.2,5,"[""CRITICAL: CO2 treatment is unreplicated - only one chamber per treatment level, creating potential confounding effects"", ""Sample size is very small: n=5 per treatment combination after random allocation"", ""Two different soil types (basalt vs rhyolite) create additional treatment combinations"", ""Some mineral nutrients (P, K, Ca) only showed effects in one species (Flindersia) but not the other (Alphitonia)"", ""Paper acknowledges results need cautious interpretation due to unreplicated CO2 treatment""]",,,,alignment_or_structure_problem,6,False,True,False,3,1,False,False,False,True,True,15,True,,True,True,True,True,False,False,False,False,True,"PARTIAL. The paper delivers full capture with correct direction for all elements, but N values are substantially wrong. Na is accurate. The figure-only format with compact bar spacing is a known weakness of vision-based extraction. Re-extraction of Figure 1(a) with explicit instructions to use the abstract's reported % declines as a cross-check would likely resolve the N error.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\032_Kanowski_2001_report.md,0,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",0,4,1,2,1,0,0,4,2,1,False,leaf,False,True,False,False,False,True,False
1,2,claude_only;claude_only,032_Kanowski_2001::N::leaf,consensus_observation,decrease,"[""decrease""]",medium,Figure 1a,-25.0,Models agree (diff=10.0%),2,0,[],True,"[""decrease""]",3,False,False,False,False,False,False,N,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,decrease,"[""decrease""]",medium,Factorial structure and treatment/control ambiguity raise alignment risk.,1.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,0.1,1.0,032_Kanowski_2001,0.2,5,"[""CRITICAL: CO2 treatment is unreplicated - only one chamber per treatment level, creating potential confounding effects"", ""Sample size is very small: n=5 per treatment combination after random allocation"", ""Two different soil types (basalt vs rhyolite) create additional treatment combinations"", ""Some mineral nutrients (P, K, Ca) only showed effects in one species (Flindersia) but not the other (Alphitonia)"", ""Paper acknowledges results need cautious interpretation due to unreplicated CO2 treatment""]",,,,alignment_or_structure_problem,6,False,True,False,3,1,False,False,False,True,True,15,True,,True,True,True,True,False,False,False,False,True,"PARTIAL. The paper delivers full capture with correct direction for all elements, but N values are substantially wrong. Na is accurate. The figure-only format with compact bar spacing is a known weakness of vision-based extraction. Re-extraction of Figure 1(a) with explicit instructions to use the abstract's reported % declines as a cross-check would likely resolve the N error.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\032_Kanowski_2001_report.md,0,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",0,2,1,3,1,0,0,4,3,1,False,leaf,False,True,False,False,False,True,False
0,4,claude_only;claude_only;claude_only;claude_only,032_Kanowski_2001::Na::leaf,disagreement_only,decrease,"[""decrease""]",medium,Figure 1e,-43.99999999999999,"44% reduction in both species, extracted from figure",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Na,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Factorial structure and treatment/control ambiguity raise alignment risk.,0.0,True,Na,"[""decrease""]","[""decrease""]",[],1,2,"[""leaf""]",1,leaf,0.1,1.0,032_Kanowski_2001,0.2,5,"[""CRITICAL: CO2 treatment is unreplicated - only one chamber per treatment level, creating potential confounding effects"", ""Sample size is very small: n=5 per treatment combination after random allocation"", ""Two different soil types (basalt vs rhyolite) create additional treatment combinations"", ""Some mineral nutrients (P, K, Ca) only showed effects in one species (Flindersia) but not the other (Alphitonia)"", ""Paper acknowledges results need cautious interpretation due to unreplicated CO2 treatment""]",,,,alignment_or_structure_problem,6,False,True,False,3,1,False,False,False,True,True,15,True,,True,True,True,True,False,False,False,False,True,"PARTIAL. The paper delivers full capture with correct direction for all elements, but N values are substantially wrong. Na is accurate. The figure-only format with compact bar spacing is a known weakness of vision-based extraction. Re-extraction of Figure 1(a) with explicit instructions to use the abstract's reported % declines as a cross-check would likely resolve the N error.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\032_Kanowski_2001_report.md,0,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",0,4,1,2,1,0,0,4,2,1,False,leaf,False,True,False,False,False,True,False
0,4,claude_only;claude_only;claude_only;claude_only,032_Kanowski_2001::P::leaf,disagreement_only,decrease,"[""decrease""]",medium,Figure 1b,0.0,"No significant effect in Alphitonia, extracted from figure",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,P,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Factorial structure and treatment/control ambiguity raise alignment risk.,0.0,True,P,"[""decrease""]","[""decrease""]",[],1,2,"[""leaf""]",1,leaf,0.1,1.0,032_Kanowski_2001,0.2,5,"[""CRITICAL: CO2 treatment is unreplicated - only one chamber per treatment level, creating potential confounding effects"", ""Sample size is very small: n=5 per treatment combination after random allocation"", ""Two different soil types (basalt vs rhyolite) create additional treatment combinations"", ""Some mineral nutrients (P, K, Ca) only showed effects in one species (Flindersia) but not the other (Alphitonia)"", ""Paper acknowledges results need cautious interpretation due to unreplicated CO2 treatment""]",,,,alignment_or_structure_problem,6,False,True,False,3,1,False,False,False,True,True,15,True,,True,True,True,True,False,False,False,False,True,"PARTIAL. The paper delivers full capture with correct direction for all elements, but N values are substantially wrong. Na is accurate. The figure-only format with compact bar spacing is a known weakness of vision-based extraction. Re-extraction of Figure 1(a) with explicit instructions to use the abstract's reported % declines as a cross-check would likely resolve the N error.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\032_Kanowski_2001_report.md,0,False,,0,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",0,4,1,2,1,0,0,4,2,1,False,leaf,False,True,False,False,False,True,False
,0,,058_ONeill_1987::Al::whole,consensus_observation,,,high,Table 2,-3.869047619047622,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,Al,False,,,True,True,True,False,False,clean_support,False,,,medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,,,,,,,,,,,,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,low_support_uncertain,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,0,0,0,0,3,0,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::B::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-14.285714285714285,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,B,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,B,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
,2,claude_only;kimi_only,058_ONeill_1987::Ba::whole,disagreement_only,,,high,Table 2,-11.764705882352951,Category III nutrient - no significant difference in concentration,0,0,[],,[],0,False,False,False,False,False,False,Ba,False,,,True,True,True,False,False,likely_alignment_or_structure_problem,False,,,medium,Factorial structure and treatment/control ambiguity raise alignment risk.,,,,,,,,,,,,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,0,0,0,0,5,0,0,False,whole plant,False,True,False,False,False,True,False
1,2,claude_only;kimi_only,058_ONeill_1987::Ca::whole,disagreement_only,increase,"[""increase""]",high,Table 2,-11.715481171548127,Category III nutrient - no significant difference in concentration,0,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Ca,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,increase,"[""increase""]",medium,Factorial structure and treatment/control ambiguity raise alignment risk.,1.0,True,Ca,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,3,0,0,0,5,3,0,False,whole plant,False,True,False,False,False,True,False
