gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__025_Guo_2011__r672,025_Guo_2011,MATCH,025_Guo_2011__ai__0,"Rice Cu seeds grain maturity, 1st sowing (2006) = Fig 1d; AI ai__0 is the only Fig 1d row",med
gt__025_Guo_2011__r673,025_Guo_2011,MATCH,025_Guo_2011__ai__16,"Rice Cu shoots(above_ground) grain maturity, 1st sowing (2006) = Fig 1c; AI ai__16 is the only Fig 1c row",med
gt__025_Guo_2011__r674,025_Guo_2011,MATCH,025_Guo_2011__ai__3,"Rice Cu seeds grain maturity, 2nd sowing (2007) = Fig 1f; AI ai__3 is the only Fig 1f row",med
gt__025_Guo_2011__r675,025_Guo_2011,AMBIGUOUS,025_Guo_2011__ai__1,"Rice Cu shoots(above_ground) grain maturity, 2nd sowing (2007) = Fig 1e. AI has two Fig 1e rows (ai__1, ai__2); soil Cu-spike level not recorded by AI (GT=Cu 0)",low
gt__025_Guo_2011__r1450,025_Guo_2011,MATCH,025_Guo_2011__ai__13,"Wheat Cd seeds grain maturity, 1st wheat sowing (harvest 2007) = Fig 4d; AI ai__13 is the only Fig 4d row",med
gt__025_Guo_2011__r1451,025_Guo_2011,NO_MATCH,,"Wheat Cd shoots(above_ground) grain maturity, 1st wheat sowing (2007) = Fig 4c. AI extracted no Fig 4c row (only Fig 4a midtillering ai__27/28 and Fig 4e GM-2nd ai__29)",med
gt__025_Guo_2011__r1452,025_Guo_2011,MATCH,025_Guo_2011__ai__14,"Wheat Cd seeds grain maturity, 2nd wheat sowing (harvest 2008) = Fig 4f; AI ai__14 is the only Fig 4f row",med
gt__025_Guo_2011__r1453,025_Guo_2011,MATCH,025_Guo_2011__ai__29,"Wheat Cd shoots(above_ground) grain maturity, 2nd wheat sowing (2008) = Fig 4e; AI ai__29 is the only Fig 4e row",med
gt__025_Guo_2011__r1454,025_Guo_2011,AMBIGUOUS,025_Guo_2011__ai__4,"Wheat Cu seeds grain maturity, 1st wheat sowing (2007) = Fig 2d. AI has two Fig 2d rows (ai__4, ai__5); soil Cu-spike level not recorded (GT=Cu 0)",low
gt__025_Guo_2011__r1455,025_Guo_2011,NO_MATCH,,"Wheat Cu shoots(above_ground) grain maturity, 1st wheat sowing (2007) = Fig 2c. AI extracted no Fig 2c row (only Fig 2a midtillering, 2b panicle-init, 2e/2f GM-2nd)",med
gt__025_Guo_2011__r1456,025_Guo_2011,AMBIGUOUS,025_Guo_2011__ai__7,"Wheat Cu seeds grain maturity, 2nd wheat sowing (2008) = Fig 2f. AI has two Fig 2f rows (ai__7, ai__8); soil Cu-spike level not recorded (GT=Cu 0)",low
gt__025_Guo_2011__r1457,025_Guo_2011,AMBIGUOUS,025_Guo_2011__ai__6,"Wheat Cu shoots(above_ground) grain maturity, 2nd wheat sowing (2008) = Fig 2e. AI has two Fig 2e rows (ai__6, ai__21); soil Cu-spike level not recorded (GT=Cu 0)",low
gt__026_Seneweera_1997__r614,026_Seneweera_1997,NO_MATCH,,"Blades(foliar) Ca, Jarrah, averaged over 6 P treatments (pooled timepoint). AI only emitted per-P-level blade Ca rows (ai__1/9/17/25/33/41 and Jarrah ai__65 at p0); no P-pooled blade average exists",med
gt__026_Seneweera_1997__r615,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__69,"Grain Ca, Jarrah, P0, 700vs350 = Fig 3b. AI ai__69 is the only grain Ca row (Fig 3b, p0)",high
gt__026_Seneweera_1997__r616,026_Seneweera_1997,NO_MATCH,,"Grain Ca, Jarrah, P120. AI only extracted grain Ca at p0 (Fig 3b, ai__69); no P120 grain Ca row",med
gt__026_Seneweera_1997__r617,026_Seneweera_1997,NO_MATCH,,"Grain Ca, Jarrah, P240. AI grain Ca only at p0",med
gt__026_Seneweera_1997__r618,026_Seneweera_1997,NO_MATCH,,"Grain Ca, Jarrah, P30. AI grain Ca only at p0",med
gt__026_Seneweera_1997__r619,026_Seneweera_1997,NO_MATCH,,"Grain Ca, Jarrah, P480. AI grain Ca only at p0",med
gt__026_Seneweera_1997__r620,026_Seneweera_1997,NO_MATCH,,"Grain Ca, Jarrah, P60. AI grain Ca only at p0",med
gt__026_Seneweera_1997__r621,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__71,"Grain Fe, Jarrah, P0, 700vs350 = Fig 4b. AI ai__71 is the only grain Fe row (Fig 4b, p0)",high
gt__026_Seneweera_1997__r622,026_Seneweera_1997,NO_MATCH,,"Grain Fe, Jarrah, P120. AI grain Fe only at p0 (Fig 4b)",med
gt__026_Seneweera_1997__r623,026_Seneweera_1997,NO_MATCH,,"Grain Fe, Jarrah, P240. AI grain Fe only at p0",med
gt__026_Seneweera_1997__r624,026_Seneweera_1997,NO_MATCH,,"Grain Fe, Jarrah, P30. AI grain Fe only at p0",med
gt__026_Seneweera_1997__r625,026_Seneweera_1997,NO_MATCH,,"Grain Fe, Jarrah, P480. AI grain Fe only at p0",med
gt__026_Seneweera_1997__r626,026_Seneweera_1997,NO_MATCH,,"Grain Fe, Jarrah, P60. AI grain Fe only at p0",med
gt__026_Seneweera_1997__r627,026_Seneweera_1997,NO_MATCH,,"Blades(foliar) N, Jarrah, averaged over 6 P treatments (pooled). AI only emitted per-P-level blade N rows (ai__2/10/18/26/34/42 and Jarrah ai__66 at p0); no P-pooled blade average",med
gt__026_Seneweera_1997__r628,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__48,"Grain N, Jarrah, P0, 700vs350 = Table 2; AI ai__48 is grain N p0",high
gt__026_Seneweera_1997__r629,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__54,"Grain N, P120, Table 2; AI ai__54 is grain N p120",high
gt__026_Seneweera_1997__r630,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__56,"Grain N, P240, Table 2; AI ai__56 is grain N p240",high
gt__026_Seneweera_1997__r631,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__50,"Grain N, P30, Table 2; AI ai__50 is grain N p30",high
gt__026_Seneweera_1997__r632,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__58,"Grain N, P480, Table 2; AI ai__58 is grain N p480",high
gt__026_Seneweera_1997__r633,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__52,"Grain N, P60, Table 2; AI ai__52 is grain N p60",high
gt__026_Seneweera_1997__r634,026_Seneweera_1997,NO_MATCH,,"Blades(foliar) P, Jarrah, averaged over 6 P treatments (pooled). AI only emitted per-P-level blade P rows (ai__0/8/16/24/32/40 and Jarrah ai__64 at p0); no P-pooled blade average",med
gt__026_Seneweera_1997__r635,026_Seneweera_1997,AMBIGUOUS,026_Seneweera_1997__ai__49,"Grain P, Jarrah, P0, Table 2. Two AI grain-P-p0 rows: ai__49 (blank-cultivar Table 2) and ai__68 (Jarrah-labelled Table 2) describe the same cell",low
gt__026_Seneweera_1997__r636,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__55,"Grain P, P120, Table 2; AI ai__55 is grain P p120",high
gt__026_Seneweera_1997__r637,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__57,"Grain P, P240, Table 2; AI ai__57 is grain P p240",high
gt__026_Seneweera_1997__r638,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__51,"Grain P, P30, Table 2; AI ai__51 is grain P p30",high
gt__026_Seneweera_1997__r639,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__59,"Grain P, P480, Table 2; AI ai__59 is grain P p480",high
gt__026_Seneweera_1997__r640,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__53,"Grain P, P60, Table 2; AI ai__53 is grain P p60",high
gt__026_Seneweera_1997__r641,026_Seneweera_1997,NO_MATCH,,"Blades(foliar) Zn, Jarrah, averaged over 6 P treatments (pooled). AI only emitted per-P-level blade Zn rows (ai__3/11/19/27/35/43 and Jarrah ai__67 at p0); no P-pooled blade average",med
gt__026_Seneweera_1997__r642,026_Seneweera_1997,MATCH,026_Seneweera_1997__ai__70,"Grain Zn, Jarrah, P0, 700vs350 = Fig 4a. AI ai__70 is the only grain Zn row (Fig 4a, p0)",high
gt__026_Seneweera_1997__r643,026_Seneweera_1997,NO_MATCH,,"Grain Zn, Jarrah, P120. AI grain Zn only at p0 (Fig 4a)",med
gt__026_Seneweera_1997__r644,026_Seneweera_1997,NO_MATCH,,"Grain Zn, Jarrah, P240. AI grain Zn only at p0",med
gt__026_Seneweera_1997__r645,026_Seneweera_1997,NO_MATCH,,"Grain Zn, Jarrah, P30. AI grain Zn only at p0",med
gt__026_Seneweera_1997__r646,026_Seneweera_1997,NO_MATCH,,"Grain Zn, Jarrah, P480. AI grain Zn only at p0",med
gt__026_Seneweera_1997__r647,026_Seneweera_1997,NO_MATCH,,"Grain Zn, Jarrah, P60. AI grain Zn only at p0",med
gt__027_Peet_1986__r179,027_Peet_1986,MATCH,027_Peet_1986__ai__6,"Figure 4, Ca foliar cucumber eCO2 1000/amb 350; AI element=Ca matches GT Element=Ca (cultivar 'Calypso' on AI side; GT species-level cucumber, single species)",high
gt__027_Peet_1986__r180,027_Peet_1986,AMBIGUOUS,027_Peet_1986__ai__3,"Figure 4, K foliar; AI has two duplicate K rows (ai__3, ai__4, both Chipper/Duke); GT is single K observation - picked first; duplicate AI rows make exact counterpart indeterminate",med
gt__027_Peet_1986__r181,027_Peet_1986,MATCH,027_Peet_1986__ai__7,"Figure 4, Mg foliar cucumber; AI element=Mg (Calypso) matches GT Element=Mg",high
gt__027_Peet_1986__r182,027_Peet_1986,NO_MATCH,,"Figure 4, Mn foliar cucumber; no AI row reports element Mn (AI extracted N,K,P,Ca,Mg,starch only)",high
gt__027_Peet_1986__r183,027_Peet_1986,AMBIGUOUS,027_Peet_1986__ai__0,"Figure 4, N foliar; AI has three duplicate N rows (ai__0,1,2 all Chipper/Duke); GT single N observation - picked first; triplicate AI rows make exact counterpart indeterminate",med
gt__027_Peet_1986__r184,027_Peet_1986,MATCH,027_Peet_1986__ai__5,"Figure 4, P foliar cucumber; AI element=P (Calypso) matches GT Element=P",high
gt__028_Mishra_2011__r694,028_Mishra_2011,MATCH,028_Mishra_2011__ai__12,"Figure 3a, B foliar (leaf) Pelargonium hortorum eCO2 700/amb 370; GT element=B tissue=foliar matches AI leaf->foliar B (Fig 3a). GT AdditionalInfo='avg of three B treatments' (pooled) but the only foliar/leaf B observation on AI side is Fig 3a; AI also has root B (3b) which maps to edible, not foliar",high
gt__028_Mishra_2011__r695,028_Mishra_2011,MATCH,028_Mishra_2011__ai__16,"Figure 4a, P foliar (leaf) Pelargonium hortorum; GT element=P tissue=foliar matches AI leaf->foliar P (Fig 4a)",high
gt__029_Kuehny_1991__r137,029_Kuehny_1991,NO_MATCH,,"GT=Chrysanthemum morifolium foliar B, eCO2 675/amb 350, spring. PDF filed as 029_Kuehny_1991 is actually Cao & Tibbitts 1997 (potato leaves, varied CO2); AI extracted potato cultivars (Norland/Denali/Russet Burbank), CO2 500->1000/1500/2000, only N/P/K/Ca/Mg - a different study entirely",high
gt__029_Kuehny_1991__r138,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar B winter; AI is Cao&Tibbitts potato study,high
gt__029_Kuehny_1991__r139,029_Kuehny_1991,NO_MATCH,,"GT=Chrysanthemum foliar Ca spring eCO2 675/350; AI Ca is potato (Cao&Tibbitts) eCO2 1000-2000/500, no season",high
gt__029_Kuehny_1991__r140,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Ca winter; AI is potato study,high
gt__029_Kuehny_1991__r141,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Cu spring; AI is potato study with no Cu,high
gt__029_Kuehny_1991__r142,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Cu winter; AI is potato study with no Cu,high
gt__029_Kuehny_1991__r143,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Fe spring; AI is potato study with no Fe,high
gt__029_Kuehny_1991__r144,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Fe winter; AI is potato study with no Fe,high
gt__029_Kuehny_1991__r145,029_Kuehny_1991,NO_MATCH,,"GT=Chrysanthemum foliar K spring eCO2 675/350; AI K is potato (Cao&Tibbitts) eCO2 1000-2000/500, no season",high
gt__029_Kuehny_1991__r146,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar K winter; AI is potato study,high
gt__029_Kuehny_1991__r147,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Mg spring; AI Mg is potato study eCO2 1000-2000/500,high
gt__029_Kuehny_1991__r148,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Mg winter; AI is potato study,high
gt__029_Kuehny_1991__r149,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Mn spring; AI is potato study with no Mn,high
gt__029_Kuehny_1991__r150,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Mn winter; AI is potato study with no Mn,high
gt__029_Kuehny_1991__r151,029_Kuehny_1991,NO_MATCH,,"GT=Chrysanthemum foliar N spring eCO2 675/350; AI N is potato (Cao&Tibbitts) eCO2 1000-2000/500, no season",high
gt__029_Kuehny_1991__r152,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar N winter; AI is potato study,high
gt__029_Kuehny_1991__r153,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar P spring; AI P is potato study eCO2 1000-2000/500,high
gt__029_Kuehny_1991__r154,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar P winter; AI is potato study,high
gt__029_Kuehny_1991__r155,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar S spring; AI is potato study with no S,high
gt__029_Kuehny_1991__r156,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar S winter; AI is potato study with no S,high
gt__029_Kuehny_1991__r157,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Zn spring; AI is potato study with no Zn,high
gt__029_Kuehny_1991__r158,029_Kuehny_1991,NO_MATCH,,GT=Chrysanthemum foliar Zn winter; AI is potato study with no Zn,high
gt__030_Wroblewitz_2013__r341,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__28,"Table 4, Theresa Cu grain N100 2000; AI ai__28 = Cu Theresa n100 y2000",high
gt__030_Wroblewitz_2013__r342,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__30,"Table 4, Theresa Cu grain N100 2003; AI ai__30 = Cu Theresa n100 y2003",high
gt__030_Wroblewitz_2013__r343,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__27,"Table 4, Theresa Cu grain N50 2000; AI ai__27 = Cu Theresa n50 y2000",high
gt__030_Wroblewitz_2013__r344,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__29,"Table 4, Theresa Cu grain N50 2003; AI ai__29 = Cu Theresa n50 y2003",high
gt__030_Wroblewitz_2013__r345,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__36,"Table 4, Theresa Fe grain N100 2000; AI ai__36 = Fe Theresa n100 y2000",high
gt__030_Wroblewitz_2013__r346,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__38,"Table 4, Theresa Fe grain N100 2003; AI ai__38 = Fe Theresa n100 y2003",high
gt__030_Wroblewitz_2013__r347,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__35,"Table 4, Theresa Fe grain N50 2000; AI ai__35 = Fe Theresa n50 y2000",high
gt__030_Wroblewitz_2013__r348,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__37,"Table 4, Theresa Fe grain N50 2003; AI ai__37 = Fe Theresa n50 y2003",high
gt__030_Wroblewitz_2013__r349,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__32,"Table 4, Theresa Mn grain N100 2000; AI ai__32 = Mn Theresa n100 y2000",high
gt__030_Wroblewitz_2013__r350,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__34,"Table 4, Theresa Mn grain N100 2003; AI ai__34 = Mn Theresa n100 y2003",high
gt__030_Wroblewitz_2013__r351,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__31,"Table 4, Theresa Mn grain N50 2000; AI ai__31 = Mn Theresa n50 y2000",high
gt__030_Wroblewitz_2013__r352,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__33,"Table 4, Theresa Mn grain N50 2003; AI ai__33 = Mn Theresa n50 y2003",high
gt__030_Wroblewitz_2013__r353,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__20,"Table 4, Theresa Na grain N100 2000; AI ai__20 = Na Theresa n100 y2000",high
gt__030_Wroblewitz_2013__r354,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__22,"Table 4, Theresa Na grain N100 2003; AI ai__22 = Na Theresa n100 y2003",high
gt__030_Wroblewitz_2013__r355,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__19,"Table 4, Theresa Na grain N50 2000; AI ai__19 = Na Theresa n50 y2000",high
gt__030_Wroblewitz_2013__r356,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__21,"Table 4, Theresa Na grain N50 2003; AI ai__21 = Na Theresa n50 y2003",high
gt__030_Wroblewitz_2013__r357,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__24,"Table 4, Theresa Zn grain N100 2000; AI ai__24 = Zn Theresa n100 y2000",high
gt__030_Wroblewitz_2013__r358,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__26,"Table 4, Theresa Zn grain N100 2003; AI ai__26 = Zn Theresa n100 y2003",high
gt__030_Wroblewitz_2013__r359,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__23,"Table 4, Theresa Zn grain N50 2000; AI ai__23 = Zn Theresa n50 y2000",high
gt__030_Wroblewitz_2013__r360,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__25,"Table 4, Theresa Zn grain N50 2003; AI ai__25 = Zn Theresa n50 y2003",high
gt__030_Wroblewitz_2013__r1245,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__8,"Table 3, Batis Cu grain N100 2002; AI ai__8 = Cu Batis n100 y2002",high
gt__030_Wroblewitz_2013__r1246,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__10,"Table 3, Batis Cu grain N100 2005; AI ai__10 = Cu Batis n100 y2005",high
gt__030_Wroblewitz_2013__r1247,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__7,"Table 3, Batis Cu grain N50 2002; AI ai__7 = Cu Batis n50 y2002",high
gt__030_Wroblewitz_2013__r1248,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__9,"Table 3, Batis Cu grain N50 2005; AI ai__9 = Cu Batis n50 y2005",high
gt__030_Wroblewitz_2013__r1249,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__16,"Table 3, Batis Fe grain N100 2002; AI ai__16 = Fe Batis n100 y2002",high
gt__030_Wroblewitz_2013__r1250,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__18,"Table 3, Batis Fe grain N100 2005; AI ai__18 = Fe Batis n100 y2005",high
gt__030_Wroblewitz_2013__r1251,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__15,"Table 3, Batis Fe grain N50 2002; AI ai__15 = Fe Batis n50 y2002",high
gt__030_Wroblewitz_2013__r1252,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__17,"Table 3, Batis Fe grain N50 2005; AI ai__17 = Fe Batis n50 y2005",high
gt__030_Wroblewitz_2013__r1253,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__12,"Table 3, Batis Mn grain N100 2002; AI ai__12 = Mn Batis n100 y2002",high
gt__030_Wroblewitz_2013__r1254,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__14,"Table 3, Batis Mn grain N100 2005; AI ai__14 = Mn Batis n100 y2005",high
gt__030_Wroblewitz_2013__r1255,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__11,"Table 3, Batis Mn grain N50 2002; AI ai__11 = Mn Batis n50 y2002",high
gt__030_Wroblewitz_2013__r1256,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__13,"Table 3, Batis Mn grain N50 2005; AI ai__13 = Mn Batis n50 y2005",high
gt__030_Wroblewitz_2013__r1257,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__1,"Table 3, Batis Na grain N100 2002; AI ai__1 = Na Batis n100 y2002",high
gt__030_Wroblewitz_2013__r1258,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__2,"Table 3, Batis Na grain N100 2005; AI ai__2 = Na Batis n100 y2005",high
gt__030_Wroblewitz_2013__r1259,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__0,"Table 3, Batis Na grain N50 2002; AI ai__0 = Na Batis n50 y2002",high
gt__030_Wroblewitz_2013__r1260,030_Wroblewitz_2013,NO_MATCH,,"Table 3, Batis Na grain N50 2005; AI Table 3 Na rows are ai__0(n50/2002), ai__1(n100/2002), ai__2(n100/2005) only - no n50/2005 Na row extracted",high
gt__030_Wroblewitz_2013__r1261,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__4,"Table 3, Batis Zn grain N100 2002; AI ai__4 = Zn Batis n100 y2002",high
gt__030_Wroblewitz_2013__r1262,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__6,"Table 3, Batis Zn grain N100 2005; AI ai__6 = Zn Batis n100 y2005",high
gt__030_Wroblewitz_2013__r1263,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__3,"Table 3, Batis Zn grain N50 2002; AI ai__3 = Zn Batis n50 y2002",high
gt__030_Wroblewitz_2013__r1264,030_Wroblewitz_2013,MATCH,030_Wroblewitz_2013__ai__5,"Table 3, Batis Zn grain N50 2005; AI ai__5 = Zn Batis n50 y2005",high
gt__031_Pal_2003__r1120,031_Pal_2003,MATCH,031_Pal_2003__ai__15,"Table 3, organic carbon (%) foliar Pusa Jayant eCO2 600+-50/amb 350+-20 (AI encodes tolerances 50/20); AI element 'organic carbon'->c is the single C observation, matches GT Element=C",high
gt__031_Pal_2003__r1121,031_Pal_2003,AMBIGUOUS,031_Pal_2003__ai__6,"Table 3, calcium (%) foliar Pusa Jayant; AI has three duplicate Ca rows (ai__6,7,8, likely 3 cuts/harvests); GT single Ca value - picked first; triplicate AI rows make exact counterpart indeterminate",med
gt__031_Pal_2003__r1122,031_Pal_2003,AMBIGUOUS,031_Pal_2003__ai__9,"Table 3, iron (ppm) foliar Pusa Jayant; AI has three duplicate Fe rows (ai__9,10,11); GT single Fe value - picked first; triplicate AI rows make exact counterpart indeterminate",med
gt__031_Pal_2003__r1123,031_Pal_2003,AMBIGUOUS,031_Pal_2003__ai__0,"Table 3, nitrogen (%) foliar Pusa Jayant; AI has three duplicate N rows (ai__0,1,2); GT single N value - picked first; triplicate AI rows make exact counterpart indeterminate",med
gt__031_Pal_2003__r1124,031_Pal_2003,AMBIGUOUS,031_Pal_2003__ai__3,"Table 3, phosphorus (%) foliar Pusa Jayant; AI has three duplicate P rows (ai__3,4,5); GT single P value - picked first; triplicate AI rows make exact counterpart indeterminate",med
gt__032_Kanowski_2001__r24,032_Kanowski_2001,MATCH,032_Kanowski_2001__ai__4,"Fig 1d Ca, Alphitonia petriei, Basalt soil; AI ai__4 = ca/foliar/alphitonia_petriei__basalt matches element x species x soil-disambiguator",high
gt__032_Kanowski_2001__r25,032_Kanowski_2001,MATCH,032_Kanowski_2001__ai__3,"Fig 1d Ca, Alphitonia petriei, Rhyolite; AI ai__3 = ca/foliar/alphitonia_petriei__rhyolite",high
gt__032_Kanowski_2001__r26,032_Kanowski_2001,NO_MATCH,,"GT K (potassium), Alphitonia, Basalt; AI extracted no K element for this paper (only N,P,Ca,Na + non-mineral phenolics/thickness)",high
gt__032_Kanowski_2001__r27,032_Kanowski_2001,NO_MATCH,,"GT K, Alphitonia, Rhyolite; AI extracted no K element",high
gt__032_Kanowski_2001__r28,032_Kanowski_2001,NO_MATCH,,"GT N, Alphitonia, Basalt; AI N for Alphitonia exists only for Rhyolite (ai__0), no Basalt N row extracted",high
gt__032_Kanowski_2001__r29,032_Kanowski_2001,MATCH,032_Kanowski_2001__ai__0,"Fig 1a N, Alphitonia petriei, Rhyolite; AI ai__0 = n/foliar/alphitonia_petriei__rhyolite",high
gt__032_Kanowski_2001__r30,032_Kanowski_2001,MATCH,032_Kanowski_2001__ai__7,"Fig 1e Na, Alphitonia petriei, Basalt; AI ai__7 = na/foliar/alphitonia_petriei__basalt",high
gt__032_Kanowski_2001__r31,032_Kanowski_2001,NO_MATCH,,"GT Na, Alphitonia, Rhyolite; AI Na rows are ai__7 (Alphitonia/Basalt) and ai__8 (Flindersia/Rhyolite) only; no Alphitonia-Rhyolite Na extracted",high
gt__032_Kanowski_2001__r32,032_Kanowski_2001,NO_MATCH,,"GT P, Alphitonia, Basalt; AI P for Alphitonia exists only for Rhyolite (ai__2), no Basalt P row",high
gt__032_Kanowski_2001__r33,032_Kanowski_2001,MATCH,032_Kanowski_2001__ai__2,"Fig 1b P, Alphitonia petriei, Rhyolite; AI ai__2 = p/foliar/alphitonia_petriei__rhyolite",high
gt__032_Kanowski_2001__r228,032_Kanowski_2001,AMBIGUOUS,,"GT Ca Flindersia brayleyana with NO soil coordinate (AdditionalInfo blank); GT itself flags UNDETERMINABLE_COLLISION (r228/r229 share key). AI Flindersia Ca rows are soil-split (ai__5 rhyolite, ai__6 basalt); cannot assign collapsed GT row to a specific soil without outcome values",low
gt__032_Kanowski_2001__r229,032_Kanowski_2001,AMBIGUOUS,,"GT Ca Flindersia, no soil coordinate; GT-flagged collision with r228. AI splits Flindersia Ca by soil (ai__5/ai__6); indeterminate without values",low
gt__032_Kanowski_2001__r230,032_Kanowski_2001,AMBIGUOUS,,"GT K Flindersia, no soil; AI extracted no K element at all, and GT flags collision r230/r231",low
gt__032_Kanowski_2001__r231,032_Kanowski_2001,AMBIGUOUS,,"GT K Flindersia, no soil; AI extracted no K element; GT flags collision r230/r231",low
gt__032_Kanowski_2001__r232,032_Kanowski_2001,AMBIGUOUS,,"GT N Flindersia, no soil coordinate; GT flags collision r232/r233. AI has Flindersia N only for Basalt (ai__1); cannot resolve collapsed GT row",low
gt__032_Kanowski_2001__r233,032_Kanowski_2001,AMBIGUOUS,,"GT N Flindersia, no soil; GT flags collision r232/r233. AI Flindersia N only Basalt (ai__1); indeterminate",low
gt__032_Kanowski_2001__r234,032_Kanowski_2001,AMBIGUOUS,,"GT Na Flindersia, no soil; GT flags collision r234/r235. AI Flindersia Na only Rhyolite (ai__8); indeterminate",low
gt__032_Kanowski_2001__r235,032_Kanowski_2001,AMBIGUOUS,,"GT Na Flindersia, no soil; GT flags collision r234/r235. AI Flindersia Na only Rhyolite (ai__8); indeterminate",low
gt__032_Kanowski_2001__r236,032_Kanowski_2001,AMBIGUOUS,,"GT P Flindersia, no soil; GT flags collision r236/r237. AI has no Flindersia P row (only Alphitonia/Rhyolite P, ai__2); indeterminate",low
gt__032_Kanowski_2001__r237,032_Kanowski_2001,AMBIGUOUS,,"GT P Flindersia, no soil; GT flags collision r236/r237. AI has no Flindersia P row; indeterminate",low
gt__033_Johnson_2003__r848,033_Johnson_2003,NO_MATCH,,"GT=Quercus geminata foliar B, eco2_725_amb_375 (scrub-oak paper). AI extracted the Johnson-2003 sweetgum-plantation paper (Table 4: blank species, foliage/litterfall/fine-root pools, 542 ppm). Species (Quercus vs sweetgum), CO2 (725 vs 542) and tissue structure do not align",high
