gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__study118__pair690,126_Prokkola_2007_Effect of biological sprays on the incid,NO_MATCH,,"strawberry foliar silicon, ContinusStudy=2 -> year 2002. AI extracted only Trichoderma and compost for 2002; silicon 2002 was never extracted.",high
gt__study118__pair691,126_Prokkola_2007_Effect of biological sprays on the incid,AMBIGUOUS,126_Prokkola_2007_Effect of biological sprays on the incid__ai__10,"strawberry foliar plant_extract (compost extract), year 2002 (CS2). Matched to compost-extract Total yield 2002 (ai__10); ai__11 is Marketable of same cell.",med
gt__study71__pair422,131_Rahman_2018_Chitosan biopolymer promotes yield and s,MATCH,131_Rahman_2018_Chitosan biopolymer promotes yield and s__ai__35,"chitosan foliar strawberry; dose 0.125 mg/mL = 125 ppm -> AI ai__35 (125 ppm chitosan, total fruit weight per plant).",high
gt__study71__pair423,131_Rahman_2018_Chitosan biopolymer promotes yield and s,MATCH,131_Rahman_2018_Chitosan biopolymer promotes yield and s__ai__33,"chitosan foliar; dose 0.25 mg/mL = 250 ppm -> AI ai__33 (250 ppm chitosan, total fruit weight per plant).",high
gt__study71__pair424,131_Rahman_2018_Chitosan biopolymer promotes yield and s,MATCH,131_Rahman_2018_Chitosan biopolymer promotes yield and s__ai__38,"chitosan foliar; dose 0.5 mg/mL = 500 ppm -> AI ai__38 (500 ppm chitosan, total fruit weight per plant).",high
gt__study71__pair425,131_Rahman_2018_Chitosan biopolymer promotes yield and s,NO_MATCH,,chitosan foliar; dose 1.0 mg/mL = 1000 ppm. AI extracted only 125/250/500 ppm chitosan rows; the 1000 ppm level was not extracted.,high
gt__study181__pair1102,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,MATCH,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P__ai__10,Both rows are the humic (HFA->humic) foliar biostimulant cell for apple yield; humic is the unique anchor category present once on each side.,high
gt__study181__pair1103,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,AMBIGUOUS,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P__ai__11,"GT PHs->protein_hydrolysate maps to AI's only protein_hydrolysate row (Alfalfa protein hydrolysate, APH). GT has two PHs rows (1103,1106) but AI has only one explicit protein_hydrolysate, so the 1103<->APH assignment cannot be uniquely ordered.",med
gt__study181__pair1104,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,AMBIGUOUS,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P__ai__12,"GT SWE->seaweed; AI has two seaweed rows (__12 macroseaweed SEA, __13 microalga SPI). Assigned to SEA but order between the two GT seaweed rows (1104/1105) and two AI seaweed rows is indeterminate without outcome values.",med
gt__study181__pair1105,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,AMBIGUOUS,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P__ai__13,GT SWE->seaweed; AI two seaweed rows. Assigned to __13 (microalga SPI). Pairing within the two-on-two seaweed set is not uniquely determinable descriptor-only.,med
gt__study181__pair1106,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,AMBIGUOUS,,"GT second PHs->protein_hydrolysate row. AI extracted only one protein_hydrolysate (APH, already paired to 1103); the microalga hydrolysate AI labelled as seaweed. No remaining unique AI protein_hydrolysate counterpart.",low
gt__study181__pair1107,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,NO_MATCH,,GT Chi->chitosan foliar cell. AI extracted no chitosan row for this paper (AI lists amino_acid/other/vitamins/zinc instead).,high
gt__study181__pair1108,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P,MATCH,153_Soppelsa_2018_Use of Biostimulants for Organic Apple P__ai__18,"Both rows are the silicon (Si->silicon, SIL silicon-containing product) foliar cell for apple yield; silicon is a unique anchor present once on each side.",high
gt__study141__pair815,158_Sulakhudin_2019_Application of Coastal Sediments and Fol,AMBIGUOUS,158_Sulakhudin_2019_Application of Coastal Sediments and Fol__ai__0,"All three GT rows are seaweed foliar (freq=3) shallot/onion yield cells with no cultivar or coastal-sediment disambiguator. AI splits into 3 cultivars x 2 coastal-sediment levels (6 cells). Assigned to Bima / no-coastal-sediment as the biostimulant-vs-absolute-control contrast, but cultivar identity and sediment level of each GT row are not determinable descriptor-only.",low
gt__study141__pair816,158_Sulakhudin_2019_Application of Coastal Sediments and Fol,AMBIGUOUS,158_Sulakhudin_2019_Application of Coastal Sediments and Fol__ai__2,Second GT seaweed-foliar cell; assigned to Moujung / no-coastal-sediment. GT carries no cultivar/sediment field so the cultivar order across the three GT rows is indeterminate.,low
gt__study141__pair817,158_Sulakhudin_2019_Application of Coastal Sediments and Fol,AMBIGUOUS,158_Sulakhudin_2019_Application of Coastal Sediments and Fol__ai__4,Third GT seaweed-foliar cell; assigned to Sumenep / no-coastal-sediment. Cultivar/sediment mapping among the three GT rows and six AI cells cannot be uniquely resolved without outcome values.,low
gt__study136__pair783,175_Wilczewski_2018_Response of sugar beet to humic substanc,MATCH,175_Wilczewski_2018_Response of sugar beet to humic substanc__ai__0,"GT is the single humic/Soil sugar-beet yield cell. AI __0 is storage-root yield under Humistar (humic) applied to soil, the primary sugar-beet yield outcome and the only soil-method humic-alone yield row. Other AI rows are leaf yield, sugar yield, or the humic+foliar-K combination (co_amendment foliar), which do not match GT's soil-only humic yield.",high
gt__study149__pair855,agriculture-10-00618-v2,MATCH,agriculture-10-00618-v2__ai__0,"GT is the single protein_hydrolysate/Soil olive fresh-yield cell. AI __0 is 'Fresh olive yield' from the protein-hydrolysate biostimulant (Sinergon 3000) applied via soil fertigation, co_amendment=soil, crop=olive. This is the whole-fruit fresh yield matching GT; other AI rows are oil yield, yield efficiency, per-fruit weight, or the potted/no-amendment biomass cells.",high
gt__study129__pair737,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__0,"GT is chitosan foliar soybean seed-yield, ContinusStudy=1 (mapped to year 2003). AI has 8 chitosan seed-yield cells = 2 cultivars x 2 years x 2 stages; GT carries only the ContinusStudy binary, so cultivar and growth-stage identity within the CS=1 group {737,738,741,742} are indeterminate. Assigned to a 2003 chitosan cell (AC Proteina V4).",low
gt__study129__pair738,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__1,"Chitosan foliar soybean, ContinusStudy=1 (year 2003 group). Assigned to AC Proteina R3 2003. Cultivar/stage not disambiguated by GT.",low
gt__study129__pair739,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__4,"Chitosan foliar soybean, ContinusStudy=2 (mapped to year 2004 group {739,740,743,744}). Assigned to AC Proteina V4 2004. Cultivar/stage indeterminate from GT descriptors.",low
gt__study129__pair740,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__5,"Chitosan foliar soybean, ContinusStudy=2 (2004 group). Assigned to AC Proteina R3 2004. Within-group cell identity not resolvable descriptor-only.",low
gt__study129__pair741,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__2,"Chitosan foliar soybean, ContinusStudy=1 (2003 group). Assigned to AC Orford V4 2003. Cultivar/stage not disambiguated by GT.",low
gt__study129__pair742,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__3,"Chitosan foliar soybean, ContinusStudy=1 (2003 group). Assigned to AC Orford R3 2003. Cultivar/stage indeterminate from GT.",low
gt__study129__pair743,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__6,"Chitosan foliar soybean, ContinusStudy=2 (2004 group). Assigned to AC Orford V4 2004. Within-group cell identity not resolvable descriptor-only.",low
gt__study129__pair744,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of,AMBIGUOUS,al-tawaha-et-al-2011-foliar-application-of-elicitors-alters-isoflavone-concentrations-and-other-seed-characteristics-of__ai__7,"Chitosan foliar soybean, ContinusStudy=2 (2004 group). Assigned to AC Orford R3 2004. Cultivar/stage not disambiguated by GT; AI __8 (Actinomycetes/other) has no chitosan GT counterpart.",low
gt__study102__pair616,article1400838000_Azarpour et al,NO_MATCH,,"Eggplant humic-acid foliar study has two non-zero rates: 25 mg/L (lower, H2) and 50 mg/L (higher, H3). GT dose=0.5 is the lower-dose cell (lower normalized treatment yield 2.356 vs 2.779), i.e. the 25 mg/L treatment averaged across N levels. The blind AI CSV contains only one humic row (__0 = 50 mg/L H3); the 25 mg/L cell was not extracted.",high
gt__study102__pair617,article1400838000_Azarpour et al,MATCH,article1400838000_Azarpour et al__ai__0,"Same experimental cell: eggplant, humic acid, foliar, higher non-zero rate (GT dose=1 = highest = 50 mg/L H3), averaged across N levels, absolute control. AI __0 is '50 mg/L humic acid foliar (H3), averaged across all N levels (N1-N6)'. Dose-ordering (1 = top rate = 50 mg/L) and pooled-over-N aggregation align uniquely.",high
gt__study1__pair1,gt_study01,NO_MATCH,,,
gt__study1__pair2,gt_study01,NO_MATCH,,,
gt__study2__pair3,gt_study02,NO_MATCH,,,
gt__study2__pair4,gt_study02,NO_MATCH,,,
gt__study2__pair5,gt_study02,NO_MATCH,,,
gt__study2__pair6,gt_study02,NO_MATCH,,,
gt__study2__pair7,gt_study02,NO_MATCH,,,
gt__study2__pair8,gt_study02,NO_MATCH,,,
gt__study2__pair9,gt_study02,NO_MATCH,,,
gt__study2__pair10,gt_study02,NO_MATCH,,,
gt__study2__pair11,gt_study02,NO_MATCH,,,
gt__study3__pair12,gt_study03,NO_MATCH,,,
gt__study3__pair13,gt_study03,NO_MATCH,,,
gt__study4__pair14,gt_study04,NO_MATCH,,,
gt__study4__pair15,gt_study04,NO_MATCH,,,
gt__study4__pair16,gt_study04,NO_MATCH,,,
gt__study6__pair29,gt_study06,NO_MATCH,,,
gt__study6__pair30,gt_study06,NO_MATCH,,,
gt__study6__pair31,gt_study06,NO_MATCH,,,
gt__study6__pair32,gt_study06,NO_MATCH,,,
gt__study6__pair33,gt_study06,NO_MATCH,,,
gt__study6__pair34,gt_study06,NO_MATCH,,,
gt__study7__pair35,gt_study07,NO_MATCH,,,
gt__study7__pair36,gt_study07,NO_MATCH,,,
gt__study7__pair37,gt_study07,NO_MATCH,,,
gt__study7__pair38,gt_study07,NO_MATCH,,,
gt__study7__pair39,gt_study07,NO_MATCH,,,
gt__study7__pair40,gt_study07,NO_MATCH,,,
gt__study7__pair41,gt_study07,NO_MATCH,,,
gt__study7__pair42,gt_study07,NO_MATCH,,,
gt__study7__pair43,gt_study07,NO_MATCH,,,
gt__study7__pair44,gt_study07,NO_MATCH,,,
gt__study7__pair45,gt_study07,NO_MATCH,,,
gt__study7__pair46,gt_study07,NO_MATCH,,,
gt__study7__pair47,gt_study07,NO_MATCH,,,
gt__study7__pair48,gt_study07,NO_MATCH,,,
gt__study7__pair49,gt_study07,NO_MATCH,,,
gt__study7__pair50,gt_study07,NO_MATCH,,,
gt__study9__pair63,gt_study09,NO_MATCH,,,
gt__study9__pair64,gt_study09,NO_MATCH,,,
gt__study9__pair65,gt_study09,NO_MATCH,,,
gt__study9__pair66,gt_study09,NO_MATCH,,,
gt__study9__pair67,gt_study09,NO_MATCH,,,
gt__study9__pair68,gt_study09,NO_MATCH,,,
gt__study9__pair69,gt_study09,NO_MATCH,,,
gt__study9__pair70,gt_study09,NO_MATCH,,,
gt__study9__pair71,gt_study09,NO_MATCH,,,
gt__study9__pair72,gt_study09,NO_MATCH,,,
gt__study9__pair73,gt_study09,NO_MATCH,,,
gt__study9__pair74,gt_study09,NO_MATCH,,,
gt__study100__pair608,gt_study100,NO_MATCH,,,
gt__study100__pair609,gt_study100,NO_MATCH,,,
gt__study100__pair610,gt_study100,NO_MATCH,,,
gt__study100__pair611,gt_study100,NO_MATCH,,,
gt__study100__pair612,gt_study100,NO_MATCH,,,
gt__study100__pair613,gt_study100,NO_MATCH,,,
gt__study101__pair614,gt_study101,NO_MATCH,,,
gt__study101__pair615,gt_study101,NO_MATCH,,,
gt__study103__pair618,gt_study103,NO_MATCH,,,
gt__study103__pair619,gt_study103,NO_MATCH,,,
gt__study103__pair620,gt_study103,NO_MATCH,,,
gt__study103__pair621,gt_study103,NO_MATCH,,,
gt__study103__pair622,gt_study103,NO_MATCH,,,
gt__study103__pair623,gt_study103,NO_MATCH,,,
gt__study103__pair624,gt_study103,NO_MATCH,,,
gt__study103__pair625,gt_study103,NO_MATCH,,,
gt__study103__pair626,gt_study103,NO_MATCH,,,
gt__study103__pair627,gt_study103,NO_MATCH,,,
gt__study103__pair628,gt_study103,NO_MATCH,,,
gt__study103__pair629,gt_study103,NO_MATCH,,,
gt__study104__pair630,gt_study104,NO_MATCH,,,
gt__study104__pair631,gt_study104,NO_MATCH,,,
gt__study105__pair632,gt_study105,NO_MATCH,,,
gt__study105__pair633,gt_study105,NO_MATCH,,,
gt__study105__pair634,gt_study105,NO_MATCH,,,
gt__study105__pair635,gt_study105,NO_MATCH,,,
gt__study105__pair636,gt_study105,NO_MATCH,,,
gt__study105__pair637,gt_study105,NO_MATCH,,,
gt__study106__pair638,gt_study106,NO_MATCH,,,
gt__study106__pair639,gt_study106,NO_MATCH,,,
gt__study106__pair640,gt_study106,NO_MATCH,,,
gt__study107__pair641,gt_study107,NO_MATCH,,,
gt__study107__pair642,gt_study107,NO_MATCH,,,
gt__study107__pair643,gt_study107,NO_MATCH,,,
gt__study107__pair644,gt_study107,NO_MATCH,,,
gt__study108__pair645,gt_study108,NO_MATCH,,,
gt__study108__pair646,gt_study108,NO_MATCH,,,
gt__study108__pair647,gt_study108,NO_MATCH,,,
gt__study108__pair648,gt_study108,NO_MATCH,,,
gt__study109__pair649,gt_study109,NO_MATCH,,,
gt__study109__pair650,gt_study109,NO_MATCH,,,
gt__study109__pair651,gt_study109,NO_MATCH,,,
gt__study109__pair652,gt_study109,NO_MATCH,,,
gt__study109__pair653,gt_study109,NO_MATCH,,,
gt__study109__pair654,gt_study109,NO_MATCH,,,
gt__study11__pair79,gt_study11,NO_MATCH,,,
gt__study11__pair80,gt_study11,NO_MATCH,,,
gt__study11__pair81,gt_study11,NO_MATCH,,,
gt__study11__pair82,gt_study11,NO_MATCH,,,
gt__study110__pair655,gt_study110,NO_MATCH,,,
gt__study110__pair656,gt_study110,NO_MATCH,,,
gt__study110__pair657,gt_study110,NO_MATCH,,,
gt__study110__pair658,gt_study110,NO_MATCH,,,
gt__study110__pair659,gt_study110,NO_MATCH,,,
gt__study110__pair660,gt_study110,NO_MATCH,,,
gt__study110__pair661,gt_study110,NO_MATCH,,,
gt__study110__pair662,gt_study110,NO_MATCH,,,
gt__study111__pair663,gt_study111,NO_MATCH,,,
gt__study111__pair664,gt_study111,NO_MATCH,,,
gt__study112__pair665,gt_study112,NO_MATCH,,,
gt__study112__pair666,gt_study112,NO_MATCH,,,
gt__study112__pair667,gt_study112,NO_MATCH,,,
gt__study112__pair668,gt_study112,NO_MATCH,,,
gt__study113__pair669,gt_study113,NO_MATCH,,,
gt__study113__pair670,gt_study113,NO_MATCH,,,
gt__study113__pair671,gt_study113,NO_MATCH,,,
gt__study113__pair672,gt_study113,NO_MATCH,,,
gt__study113__pair673,gt_study113,NO_MATCH,,,
gt__study113__pair674,gt_study113,NO_MATCH,,,
gt__study114__pair675,gt_study114,NO_MATCH,,,
gt__study115__pair676,gt_study115,NO_MATCH,,,
gt__study115__pair677,gt_study115,NO_MATCH,,,
gt__study115__pair678,gt_study115,NO_MATCH,,,
gt__study115__pair679,gt_study115,NO_MATCH,,,
gt__study116__pair680,gt_study116,NO_MATCH,,,
gt__study116__pair681,gt_study116,NO_MATCH,,,
gt__study116__pair682,gt_study116,NO_MATCH,,,
gt__study119__pair692,gt_study119,NO_MATCH,,,
gt__study119__pair693,gt_study119,NO_MATCH,,,
gt__study119__pair694,gt_study119,NO_MATCH,,,
gt__study119__pair695,gt_study119,NO_MATCH,,,
gt__study119__pair696,gt_study119,NO_MATCH,,,
gt__study12__pair83,gt_study12,NO_MATCH,,,
gt__study12__pair84,gt_study12,NO_MATCH,,,
gt__study12__pair85,gt_study12,NO_MATCH,,,
gt__study12__pair86,gt_study12,NO_MATCH,,,
gt__study12__pair87,gt_study12,NO_MATCH,,,
gt__study12__pair88,gt_study12,NO_MATCH,,,
gt__study12__pair89,gt_study12,NO_MATCH,,,
gt__study12__pair90,gt_study12,NO_MATCH,,,
gt__study12__pair91,gt_study12,NO_MATCH,,,
gt__study12__pair92,gt_study12,NO_MATCH,,,
gt__study12__pair93,gt_study12,NO_MATCH,,,
gt__study12__pair94,gt_study12,NO_MATCH,,,
gt__study12__pair95,gt_study12,NO_MATCH,,,
gt__study12__pair96,gt_study12,NO_MATCH,,,
gt__study12__pair97,gt_study12,NO_MATCH,,,
gt__study12__pair98,gt_study12,NO_MATCH,,,
gt__study12__pair99,gt_study12,NO_MATCH,,,
gt__study12__pair100,gt_study12,NO_MATCH,,,
gt__study12__pair101,gt_study12,NO_MATCH,,,
gt__study12__pair102,gt_study12,NO_MATCH,,,
gt__study120__pair697,gt_study120,NO_MATCH,,,
gt__study120__pair698,gt_study120,NO_MATCH,,,
gt__study120__pair699,gt_study120,NO_MATCH,,,
gt__study121__pair700,gt_study121,NO_MATCH,,,
gt__study121__pair701,gt_study121,NO_MATCH,,,
gt__study121__pair702,gt_study121,NO_MATCH,,,
gt__study121__pair703,gt_study121,NO_MATCH,,,
gt__study121__pair704,gt_study121,NO_MATCH,,,
gt__study121__pair705,gt_study121,NO_MATCH,,,
gt__study122__pair706,gt_study122,NO_MATCH,,,
gt__study122__pair707,gt_study122,NO_MATCH,,,
gt__study122__pair708,gt_study122,NO_MATCH,,,
gt__study123__pair709,gt_study123,NO_MATCH,,,
gt__study123__pair710,gt_study123,NO_MATCH,,,
gt__study123__pair711,gt_study123,NO_MATCH,,,
gt__study124__pair712,gt_study124,NO_MATCH,,,
gt__study125__pair713,gt_study125,NO_MATCH,,,
gt__study125__pair714,gt_study125,NO_MATCH,,,
gt__study125__pair715,gt_study125,NO_MATCH,,,
gt__study125__pair716,gt_study125,NO_MATCH,,,
gt__study125__pair717,gt_study125,NO_MATCH,,,
gt__study125__pair718,gt_study125,NO_MATCH,,,
gt__study126__pair719,gt_study126,NO_MATCH,,,
gt__study126__pair720,gt_study126,NO_MATCH,,,
gt__study127__pair721,gt_study127,NO_MATCH,,,
gt__study127__pair722,gt_study127,NO_MATCH,,,
gt__study127__pair723,gt_study127,NO_MATCH,,,
gt__study127__pair724,gt_study127,NO_MATCH,,,
gt__study127__pair725,gt_study127,NO_MATCH,,,
gt__study127__pair726,gt_study127,NO_MATCH,,,
gt__study127__pair727,gt_study127,NO_MATCH,,,
gt__study127__pair728,gt_study127,NO_MATCH,,,
gt__study128__pair729,gt_study128,NO_MATCH,,,
gt__study128__pair730,gt_study128,NO_MATCH,,,
gt__study128__pair731,gt_study128,NO_MATCH,,,
gt__study128__pair732,gt_study128,NO_MATCH,,,
gt__study128__pair733,gt_study128,NO_MATCH,,,
gt__study128__pair734,gt_study128,NO_MATCH,,,
gt__study128__pair735,gt_study128,NO_MATCH,,,
gt__study128__pair736,gt_study128,NO_MATCH,,,
gt__study13__pair103,gt_study13,NO_MATCH,,,
gt__study130__pair745,gt_study130,NO_MATCH,,,
gt__study130__pair746,gt_study130,NO_MATCH,,,
gt__study130__pair747,gt_study130,NO_MATCH,,,
gt__study130__pair748,gt_study130,NO_MATCH,,,
gt__study130__pair749,gt_study130,NO_MATCH,,,
gt__study130__pair750,gt_study130,NO_MATCH,,,
gt__study130__pair751,gt_study130,NO_MATCH,,,
gt__study130__pair752,gt_study130,NO_MATCH,,,
gt__study131__pair753,gt_study131,NO_MATCH,,,
gt__study131__pair754,gt_study131,NO_MATCH,,,
gt__study131__pair755,gt_study131,NO_MATCH,,,
gt__study131__pair756,gt_study131,NO_MATCH,,,
gt__study131__pair757,gt_study131,NO_MATCH,,,
gt__study131__pair758,gt_study131,NO_MATCH,,,
gt__study131__pair759,gt_study131,NO_MATCH,,,
gt__study131__pair760,gt_study131,NO_MATCH,,,
gt__study132__pair761,gt_study132,NO_MATCH,,,
gt__study132__pair762,gt_study132,NO_MATCH,,,
gt__study132__pair763,gt_study132,NO_MATCH,,,
gt__study132__pair764,gt_study132,NO_MATCH,,,
gt__study132__pair765,gt_study132,NO_MATCH,,,
gt__study132__pair766,gt_study132,NO_MATCH,,,
gt__study132__pair767,gt_study132,NO_MATCH,,,
gt__study132__pair768,gt_study132,NO_MATCH,,,
gt__study132__pair769,gt_study132,NO_MATCH,,,
gt__study132__pair770,gt_study132,NO_MATCH,,,
gt__study133__pair771,gt_study133,NO_MATCH,,,
gt__study133__pair772,gt_study133,NO_MATCH,,,
gt__study133__pair773,gt_study133,NO_MATCH,,,
gt__study133__pair774,gt_study133,NO_MATCH,,,
gt__study134__pair775,gt_study134,NO_MATCH,,,
gt__study134__pair776,gt_study134,NO_MATCH,,,
gt__study134__pair777,gt_study134,NO_MATCH,,,
gt__study134__pair778,gt_study134,NO_MATCH,,,
gt__study135__pair779,gt_study135,NO_MATCH,,,
gt__study135__pair780,gt_study135,NO_MATCH,,,
gt__study135__pair781,gt_study135,NO_MATCH,,,
gt__study135__pair782,gt_study135,NO_MATCH,,,
gt__study137__pair784,gt_study137,NO_MATCH,,,
gt__study137__pair785,gt_study137,NO_MATCH,,,
gt__study137__pair786,gt_study137,NO_MATCH,,,
gt__study137__pair787,gt_study137,NO_MATCH,,,
gt__study137__pair788,gt_study137,NO_MATCH,,,
gt__study137__pair789,gt_study137,NO_MATCH,,,
gt__study137__pair790,gt_study137,NO_MATCH,,,
gt__study137__pair791,gt_study137,NO_MATCH,,,
gt__study137__pair792,gt_study137,NO_MATCH,,,
gt__study137__pair793,gt_study137,NO_MATCH,,,
gt__study137__pair794,gt_study137,NO_MATCH,,,
gt__study137__pair795,gt_study137,NO_MATCH,,,
gt__study137__pair796,gt_study137,NO_MATCH,,,
gt__study137__pair797,gt_study137,NO_MATCH,,,
gt__study137__pair798,gt_study137,NO_MATCH,,,
gt__study137__pair799,gt_study137,NO_MATCH,,,
gt__study138__pair800,gt_study138,NO_MATCH,,,
gt__study138__pair801,gt_study138,NO_MATCH,,,
gt__study138__pair802,gt_study138,NO_MATCH,,,
gt__study138__pair803,gt_study138,NO_MATCH,,,
gt__study138__pair804,gt_study138,NO_MATCH,,,
gt__study138__pair805,gt_study138,NO_MATCH,,,
gt__study138__pair806,gt_study138,NO_MATCH,,,
gt__study138__pair807,gt_study138,NO_MATCH,,,
gt__study138__pair808,gt_study138,NO_MATCH,,,
gt__study138__pair809,gt_study138,NO_MATCH,,,
gt__study139__pair810,gt_study139,NO_MATCH,,,
gt__study139__pair811,gt_study139,NO_MATCH,,,
gt__study14__pair104,gt_study14,NO_MATCH,,,
gt__study14__pair105,gt_study14,NO_MATCH,,,
gt__study14__pair106,gt_study14,NO_MATCH,,,
gt__study14__pair107,gt_study14,NO_MATCH,,,
gt__study140__pair812,gt_study140,NO_MATCH,,,
gt__study140__pair813,gt_study140,NO_MATCH,,,
gt__study140__pair814,gt_study140,NO_MATCH,,,
gt__study142__pair818,gt_study142,NO_MATCH,,,
gt__study142__pair819,gt_study142,NO_MATCH,,,
gt__study143__pair820,gt_study143,NO_MATCH,,,
gt__study143__pair821,gt_study143,NO_MATCH,,,
gt__study143__pair822,gt_study143,NO_MATCH,,,
gt__study144__pair823,gt_study144,NO_MATCH,,,
gt__study144__pair824,gt_study144,NO_MATCH,,,
gt__study144__pair825,gt_study144,NO_MATCH,,,
gt__study144__pair826,gt_study144,NO_MATCH,,,
gt__study144__pair827,gt_study144,NO_MATCH,,,
gt__study144__pair828,gt_study144,NO_MATCH,,,
gt__study144__pair829,gt_study144,NO_MATCH,,,
gt__study144__pair830,gt_study144,NO_MATCH,,,
gt__study145__pair831,gt_study145,NO_MATCH,,,
gt__study145__pair832,gt_study145,NO_MATCH,,,
gt__study145__pair833,gt_study145,NO_MATCH,,,
gt__study145__pair834,gt_study145,NO_MATCH,,,
gt__study146__pair835,gt_study146,NO_MATCH,,,
gt__study146__pair836,gt_study146,NO_MATCH,,,
gt__study146__pair837,gt_study146,NO_MATCH,,,
gt__study146__pair838,gt_study146,NO_MATCH,,,
gt__study146__pair839,gt_study146,NO_MATCH,,,
gt__study146__pair840,gt_study146,NO_MATCH,,,
gt__study148__pair849,gt_study148,NO_MATCH,,,
gt__study148__pair850,gt_study148,NO_MATCH,,,
gt__study148__pair851,gt_study148,NO_MATCH,,,
gt__study148__pair852,gt_study148,NO_MATCH,,,
gt__study148__pair853,gt_study148,NO_MATCH,,,
gt__study148__pair854,gt_study148,NO_MATCH,,,
gt__study15__pair108,gt_study15,NO_MATCH,,,
gt__study15__pair109,gt_study15,NO_MATCH,,,
gt__study15__pair110,gt_study15,NO_MATCH,,,
gt__study150__pair856,gt_study150,NO_MATCH,,,
gt__study150__pair857,gt_study150,NO_MATCH,,,
gt__study150__pair858,gt_study150,NO_MATCH,,,
gt__study150__pair859,gt_study150,NO_MATCH,,,
gt__study150__pair860,gt_study150,NO_MATCH,,,
gt__study150__pair861,gt_study150,NO_MATCH,,,
gt__study151__pair862,gt_study151,NO_MATCH,,,
gt__study151__pair863,gt_study151,NO_MATCH,,,
gt__study151__pair864,gt_study151,NO_MATCH,,,
gt__study151__pair865,gt_study151,NO_MATCH,,,
gt__study151__pair866,gt_study151,NO_MATCH,,,
gt__study151__pair867,gt_study151,NO_MATCH,,,
gt__study151__pair868,gt_study151,NO_MATCH,,,
gt__study151__pair869,gt_study151,NO_MATCH,,,
gt__study153__pair872,gt_study153,NO_MATCH,,,
gt__study153__pair873,gt_study153,NO_MATCH,,,
gt__study154__pair874,gt_study154,NO_MATCH,,,
gt__study154__pair875,gt_study154,NO_MATCH,,,
gt__study154__pair876,gt_study154,NO_MATCH,,,
gt__study154__pair877,gt_study154,NO_MATCH,,,
gt__study154__pair878,gt_study154,NO_MATCH,,,
gt__study154__pair879,gt_study154,NO_MATCH,,,
gt__study155__pair880,gt_study155,NO_MATCH,,,
gt__study155__pair881,gt_study155,NO_MATCH,,,
gt__study155__pair882,gt_study155,NO_MATCH,,,
gt__study155__pair883,gt_study155,NO_MATCH,,,
gt__study155__pair884,gt_study155,NO_MATCH,,,
gt__study155__pair885,gt_study155,NO_MATCH,,,
gt__study156__pair886,gt_study156,NO_MATCH,,,
gt__study156__pair887,gt_study156,NO_MATCH,,,
gt__study156__pair888,gt_study156,NO_MATCH,,,
gt__study156__pair889,gt_study156,NO_MATCH,,,
gt__study156__pair890,gt_study156,NO_MATCH,,,
gt__study156__pair891,gt_study156,NO_MATCH,,,
